Ref|Numero_dossier|Comite|Code_entreprise|Materiel|Resume|Adresse_pdf|Metier|Sexe|Age|Type_accident|Blessure|Deces|Circulation|Malaise|Suicide|Machine|Cause|Zone|Status|Zone_precise|Zone.Zone|Zone.Zone_NA
https://epicea.inrs.fr/servlet/public_display?unid=DAAB1F75E3EFC8B7C125719D00559F63|17136|E - Chimie, caoutchouc, plasturgie|241GM - Chimie organique de synthèse (de produits non désignés ailleurs). Fabrication de pigments minéraux, de compositions de base de pigments, de compositions et couleurs vitrifiables pour émaux, de chlorure / soude électrolytique, lessive soude électrolytique, de chlorure / sodium (électrolyse ignée), de charbons actifs pour filtres, de noir animal, de charbon animal, d'acide sulfurique et dérivés, de produits minéraux divers, d'acide tartrique, citrique et dérivé, de papier carbone, stencils. Salines ignigènes. Dénaturation d'alcool éthylique|170409 - Type de broyeur non précisé|Le broyeur étant en marche à grande vitesse, la victime - 29 ans, ouvrier, depuis un an dans le poste - équipée de gants et d'un chiffon, a ouvert le couvercle de l'appareil afin de procéder à un nettoyage intérieur de la cuve. Le chiffon s'est enroulé autour de l'arbre lisse central, entraînant la main vers l'arbre. La victime s'est dégagée de son gant en tirant sa main vers elle. En regardant sa main, elle s'est aperçue que la première phalange était restée dans le gant. La victime a été transportée vers la clinique de la main.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=00A218F2355F4D0AC125719D0053A125|12124|E - Chimie, caoutchouc, plasturgie|241GM - Chimie organique de synthèse (de produits non désignés ailleurs). Fabrication de pigments minéraux, de compositions de base de pigments, de compositions et couleurs vitrifiables pour émaux, de chlorure / soude électrolytique, lessive soude électrolytique, de chlorure / sodium (électrolyse ignée), de charbons actifs pour filtres, de noir animal, de charbon animal, d'acide sulfurique et dérivés, de produits minéraux divers, d'acide tartrique, citrique et dérivé, de papier carbone, stencils. Salines ignigènes. Dénaturation d'alcool éthylique|430101 - Acide sulfurique|La victime, ouvrier d'entretien, âgée de 46 ans, déposait une vanne. La purge a été réalisée par cassage de joint en purge lente du fait de l'absence de tout autre moyen de vidange du tronçon de ligne entre la vanne et le bac. Un volume d'environ 20 litres d'acide sulfurique à 96% s'est écoulé, le basculement de la vanne/tuyau a augmenté le débit de purge, brûlant la victime (siège des lésions non précisés).|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=57AAD021E258CBABC125719D005634EC|19052|D - Services, commerces et industries de l'alimentation|157AB - Malterie, meunerie, fabrication de pâtes alimentaires et semoule|510230 - Passerelle|Un manutentionnaire de 47 ans devait procéder au chargement en vrac de farine d'un véhicule poids-lourd depuis un silo. Il est monté sur la remorque par l'échelle d'accès puis sur la passerelle pour vérifier si la trémie de vidange était bien positionnée. Après avoir entendu un bruit de tôle, le conducteur du camion a découvert le corps du manutentionnaire gisant sur le sol. La rambarde de sécurité n'était pas relevée. La victime est décédée sur le coup.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=BDBBDD508D8F076FC125719D00523A7F|8540|G - Commerce non alimentaire|523AB - Commerce de parfums et produits de beauté et commerce de détail de produits pharmaceutiques|050990 - Autre moyen de transport sur route|La victime - aide préparatrice en pharmacie, âgée de 28 ans - en allant chercher de la monnaie, s'est fait renverser par un camion.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=CE52F1CFFF094788C125719D00514290|5738|D - Services, commerces et industries de l'alimentation|157AB - Malterie, meunerie, fabrication de pâtes alimentaires et semoule|050790 - Autre transporteur de matière actif|La victime - un conducteur de cylindre dans une meunerie depuis deux ans, de sexe masculin, âgé de 42 ans - surveillait l'installation de tamisage de la farine. L'approvisionnement de l'appareil de tamisage se faisait par un tuyau vertical (diamètre 150 mm), le dosage de la quantité de produit déposé étant assuré par une vanne-écluse rotative. Par suite de la rupture d'une courroie du planchiste, il se produisit un début d'engorgement du tuyau farine. Afin d'éviter un engorgement complet, l'intéressé voulut, par une trappe (diamètre 150 mm) prévue à cet effet dans la tuyauterie, débourrer à la main la partie située entre la trappe et la vanne rotative. La distance entre la trappe et la vanne écluse en mouvement étant d'environ 150 mm, ses doigts vinrent en contact de la partie en rotation, d'où amputation de la première phalange des deuxième, troisième et quatrième doigts de la main gauche.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=F0E33BC78E91AEDEC125719D00541C72|13652|E - Chimie, caoutchouc, plasturgie|241GM - Chimie organique de synthèse (de produits non désignés ailleurs). Fabrication de pigments minéraux, de compositions de base de pigments, de compositions et couleurs vitrifiables pour émaux, de chlorure / soude électrolytique, lessive soude électrolytique, de chlorure / sodium (électrolyse ignée), de charbons actifs pour filtres, de noir animal, de charbon animal, d'acide sulfurique et dérivés, de produits minéraux divers, d'acide tartrique, citrique et dérivé, de papier carbone, stencils. Salines ignigènes. Dénaturation d'alcool éthylique|998000 - Sans objet|La victime, 36 ans, employée en qualité d'ouvrier de fabrication, conditionne des solvants type Hexane 95 et Diméthylformamide dans des bouteilles depuis 5 heures du matin. Se sentant mal vers 10 heures, elle informe sa hiérarchie qu'elle désire rentrer chez elle pour se reposer. En début d'après-midi, un de ses proches avertit l'entreprise que la victime est décédée à 11 h 30 à son domicile d'une crise d'asthme. En ce qui concerne la ou les causes de l'accident, on ne peut pas émettre d'hypothèse car le décès a eu lieu en dehors de l'entreprise, l'asthme ne figure pas dans les tableaux de maladies professionnelles concernant l'hexane et la diméthylformamide, le rapport de l'organisme *** montre que le local conditionnement est conforme à la réglementation et que toutes les valeurs mesurées sont inférieures aux valeurs moyennes d'exposition.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=BCB2A63AF2B42BB9C125719D0051FFF2|7902|A - Métallurgie|295EC - Fabrication de machines pour les industries du process (chimie, alimentation, plasturgie, caoutchouc)|051402 - Voiture|La victime - directeur d'un bureau d'études, âgé de 51 ans - conduisait un véhicule ; celui-ci quitta sa voie de circulation, partit en travers et, paraît-il, après plusieurs tête-à-queue, vint percuter de face un camion arrivant en sens inverse. La victime a été ensuite coincée et laminée entre le camion et la barrière de sécurité couchée sur 24 m. Elle est décédée de contusions graves et de fractures multiples. Les causes : la victime avait effectué environ 320 km avant l'accident. Le conducteur du camion avait commencé son travail environ 7 h plus tôt. Il est à noter que le conducteur du camion a déclaré qu'avant de s'engager sur le tronçon plat de cette route, il a lancé son véhicule pour franchir une légère côte et, alors qu'il se trouvait en pleine ligne droite, il a vu, venant en sens inverse, l'autre véhicule qui subitement est parti en travers et a fait plusieurs tête-à-queue.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=3B1B0547BEE0CB99C125719D00536845|11333|A - Métallurgie|295EC - Fabrication de machines pour les industries du process (chimie, alimentation, plasturgie, caoutchouc)|510230 - Passerelle|La victime - ouvrier soudeur, 28 ans - procédait à la construction d'une passerelle attenante à un broyeur à maïs à 3,65 m de hauteur aidé en cela d'un autre salarié. Soudain, pour une raison inconnue, la victime perd l'équilibre et chute sur le sol en ciment du silo. Le salarié atteint à la tête est alors hospitalisé.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=F7377E8D3FD6A66DC125719D0054A56E|14743|E - Chimie, caoutchouc, plasturgie|241GM - Chimie organique de synthèse (de produits non désignés ailleurs). Fabrication de pigments minéraux, de compositions de base de pigments, de compositions et couleurs vitrifiables pour émaux, de chlorure / soude électrolytique, lessive soude électrolytique, de chlorure / sodium (électrolyse ignée), de charbons actifs pour filtres, de noir animal, de charbon animal, d'acide sulfurique et dérivés, de produits minéraux divers, d'acide tartrique, citrique et dérivé, de papier carbone, stencils. Salines ignigènes. Dénaturation d'alcool éthylique|050710 - Vis transporteuse|La victime est un homme de 35 ans, chef d'équipe fabrication. Elle surveillait le fonctionnement de la station d'ensachage et de précriblage du noir de carbone. Son collègue était parti manutentionner un chariot au big bag. Un toron de sac s'était formé à la sortie de la vis d'extraction des big bag suite à un bourrage interne. La victime a tenté de rompre ce toron manuellement mais sa main fut happée par cet amas de sacs boudinés. Elle a été entraînée en rotation (à la même vitesse que la vis 40 tours par minute) et coincée contre les structures fixes de la station. Ces faits ont provoqué plusieurs fractures au bras droit de la victime. Le collègue, entendant les cris de la victime, est venu arrêter l'installation en appuyant sur l'arrêt d'urgence situé sur l'armoire électrique à environ 2 mètres du lieu de l'accident. La victime a été dégagée et évacuée par les pompiers à l'hôpital.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=EF4182919D75119DC1257B050036A3D2|23069|D - Services, commerces et industries de l'alimentation|158VB - Industries alimentaires non classées par ailleurs|110100 - Type de machine à remplir, emballer, conditionner non précisé|"Une conductrice de ligne de 24 ans travaillait en contrat à durée déterminée sur une machine de remplissage de sauce ""fruits rouges"" dans des gourdes. Il s'agissait d'un nouveau marché pour l'entreprise.
Cette ligne a été modifiée en fin d'année précédente pour l'automatiser. Une des modifications concernait le retrait d'un convoyeur ne servant plus à la ligne automatisée. Cette modification a laissé une ouverture de 1,5 m x 1,5 m sous un tapis convoyeur.
Le jour de l'accident, la conductrice a pris son poste à 13 heures. Aux alentours de 14 heures, un bourrage de gourdes a lieu sur le tapis convoyeur, dû à la dépose d'une couche de gourdes sur une autre couche. Ce bourrage a eu lieu en sortie de tapis.
Pour supprimer ce bourrage, la conductrice a indiqué que, pour gagner du temps et ne pas arrêter la machine, elle est passée sous le tapis convoyeur, par la trémie non cartérisée lors de la modification et non par les portes équipées d'un système de sécurité neutralisant le fonctionnement de la machine en cas d'intrusion dans la zone de travail.
Elle s'est placée entre le plateau de préemption et le tapis de transfert, puis s'est penchée sur le tapis de transfert pour retirer les couches de gourdes présentes devant la cellule de détection. Une fois la cellule libérée, le plateau de préemption a repris son cycle normal et s'est mis à avancer, coinçant la conductrice entre le plateau et le convoyeur, dans un espace ne dépassant pas 15 cm.
La victime a crié. Les sauveteurs secouristes du travail ont mis un certain temps à arriver du fait de l'environnement bruyant de l'atelier.
Trois salariés de l'entreprise sont intervenus. L'un d'eux a appuyé sur le bouton d'arrêt d'urgence, un autre a retiré l'air présent dans les vérins du plateau de préemption et a mis la victime en position latérale de sécurité, le troisième a levé le plateau à l'aide d'une barre. Durant ce temps, la victime a perdu connaissance environ une minute. Les secours extérieurs sont ensuite intervenus. La victime souffre d'un traumatisme crânien."|['https://epicea.inrs.fr//EPICEA/epicea.nsf/0/EF4182919D75119DC1257B050036A3D2/$FILE/Arbre des causes.pdf']||||||||||||||||
